Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,Avg,Roll,Pitch,Yaw
0.005084899999999948,23.09231250673067,308.0071394254815,20.35526747204344,42.84434904049778,13.708357798939367,22.747666211002596,19.003798194791333,15.673739004439925,53.22808963950969,30.501096102640098,3.3153365328956617,46.03976266074767,-2.935053382746272,-3.2533204788262164,-0.0017811700369565534
0.010140999999999956,23.09231250673067,309.2138679696781,20.694898190726576,41.68483134027479,13.708357798939367,22.747666211002596,19.003798194791333,15.673739004439925,53.22808963950969,31.22418243265958,3.925883656775458,50.01978246718965,-5.80963368704583,-6.442610886327551,-0.003413204018396274
0.015190600000000387,23.09231250673067,309.2138679696781,20.694898190726576,41.68483134027479,13.708357798939367,22.747666211002596,19.003798194791333,15.673739004439925,53.22808963950969,31.22418243265958,3.925883656775458,50.351450784393144,-8.62672461610877,-9.568109550774526,-0.005041555011545427
0.020224999999999937,23.09231250673067,309.2138679696781,20.694898190726576,41.68483134027479,13.708357798939367,22.747666211002596,19.003798194791333,15.673739004439925,53.22808963950969,31.22418243265958,3.925883656775458,50.37908981082677,-11.387472587433326,-12.63110127252201,-0.006671786679566359
0.02525590000000033,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.50922228950807,-14.099202661651747,-15.638687028637303,-0.0064240433059575865
0.03031119999999987,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.5200666627315,-16.756945524952037,-18.585808879114786,-0.006199169217175195
0.03535369999999993,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52097036050012,-19.361531424538736,-21.473990950780106,-0.005974100404113299
0.04039400000000004,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.5210456686475,-21.914025723158566,-24.30440923333449,-0.00574904240906693
0.045538300000000476,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105194432645,-24.415494125903482,-27.078188876323082,-0.00552620210720382
0.05063080000000042,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.521052467299704,-26.866641768677734,-29.7968606437573,-0.005276424946675767
0.05568120000000043,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.5210525108808,-29.26903374338992,-32.46082168012977,-0.005051356133613871
0.0607426000000002,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251451257,-31.623370037941854,-35.07151339017618,-0.004825562513511592
0.06578280000000003,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251481521,-33.93063423471097,-37.62997280631758,-0.004601121145350324
0.0708221,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251484043,-36.19174612605276,-40.13727189479412,-0.004376030696257372
0.07587330000000048,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251484253,-38.407394708344235,-42.59472921742446,-0.004128655135176555
0.0809129000000004,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.5210525148427,-40.578969868890105,-45.00273509748808,-0.0039034240518817367
0.08594390000000018,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251484272,-42.70711738804563,-47.36257598658855,-0.0036785499630993456
0.0909986000000007,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251484272,-44.79269985037046,-49.6752227161044,-0.003453481150037449
0.09603720000000049,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251484272,-46.836570897498525,-51.941616215674664,-0.0032284339730066086
0.10106980000000032,24.478176386490464,309.2138679696781,20.694898190726576,42.84434904049778,13.708357798939367,22.403743202358935,19.003798194791333,15.673739004439925,53.22808963950969,30.862250093091163,3.6203081427465986,50.52105251484272,-48.83956253426131,-54.16268435577328,-0.0030032028897117903
