FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,Avg,Roll,Pitch,Yaw
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,15.015924235145889,43.23258041334031,36.00129376049322,46.0562916117141,-41.68277793373621,38.24674288964042,0.2518886189933951
24.478176386490464,209.03551859469985,21.7180579579008,39.00911960205348,15.015924235145889,17.66350963544824,71.37771584936281,14.688027836312337,15.015924235145889,44.01164873870886,36.00129376049322,46.172600703623004,-43.730821363292776,40.11259528404645,0.2529611959238998
24.478176386490464,209.03551859469985,21.7180579579008,38.63024286127324,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.145500270759186,-45.738449482543054,41.93549759428209,0.2580830083220969
24.478176386490464,209.03551859469985,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,15.344493932539677,44.01164873870886,36.00129376049322,46.201268298300505,-47.72491113850161,43.731803212617976,0.2589462967064544
24.478176386490464,209.03551859469985,21.37629120164107,38.63024286127324,15.015924235145889,17.66350963544824,70.47184659093739,14.688027836312337,14.688027836312337,44.7942106440118,35.62900963954683,46.056004480009996,-49.655214644744625,45.48075714064737,0.2684631926849598
24.478176386490464,208.19004741111246,21.37629120164107,39.00911960205348,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.06842048553586,-51.56310485729325,47.21195867542666,0.2692262563195847
24.478176386490464,209.03551859469985,21.37629120164107,38.63024286127324,15.015924235145889,17.66350963544824,70.47184659093739,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.070638945826936,-53.39151446633478,48.873128282754514,0.3252518472889907
24.478176386490464,209.03551859469985,21.7180579579008,39.00911960205348,15.015924235145889,17.66350963544824,70.47184659093739,14.688027836312337,15.015924235145889,43.62167934232326,36.37439250752483,46.096901322484115,-55.213621843756115,50.524694849696296,0.32937679350467125
24.478176386490464,209.03551859469985,21.7180579579008,39.00911960205348,15.015924235145889,17.330168240136416,71.37771584936281,14.688027836312337,15.015924235145889,43.62167934232326,36.37439250752483,46.14680050913168,-57.00084702571682,52.150315184718465,0.3301764916427263
24.478176386490464,209.03551859469985,21.37629120164107,38.63024286127324,15.015924235145889,17.330168240136416,72.74474494213194,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,46.269891923036106,-58.7539384212474,53.745018054787636,0.3328032488495339
24.478176386490464,209.03551859469985,21.7180579579008,39.00911960205348,15.015924235145889,17.330168240136416,71.83229154607268,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,46.26416538260987,-60.46418615194656,55.30121641487619,0.33370782649790054
24.478176386490464,209.03551859469985,21.03523869147592,39.00911960205348,15.015924235145889,17.330168240136416,71.83229154607268,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.17569500311964,-62.1407157744005,56.81840981300617,0.3393033147185813
24.478176386490464,209.03551859469985,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,71.83229154607268,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,46.25947783570155,-63.776425165017514,58.301237306700905,0.3428981702236728
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,15.015924235145889,44.40249152679969,35.62900963954683,46.058217231595,-65.37988544151784,59.75424794534528,0.3444617574706332
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,69.12118900958005,14.688027836312337,15.015924235145889,43.62167934232326,36.00129376049322,45.857147633775504,-66.94256043872325,61.17800851704993,0.37841132356192314
24.478176386490464,208.19004741111246,21.37629120164107,39.00911960205348,15.015924235145889,17.330168240136416,70.47184659093739,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,45.98637155500365,-68.47159268529167,62.58088619453409,0.3791366238048058
24.478176386490464,209.03551859469985,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,71.37771584936281,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.174728011380104,-69.98108817585563,63.96325619965041,0.382847093290955
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.330168240136416,69.12118900958005,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,45.99472879790644,-71.45326759195073,65.30214856387101,0.39463915446332387
24.478176386490464,208.19004741111246,21.03523869147592,39.388832715329926,15.015924235145889,17.330168240136416,70.02054513947424,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,45.96344991465191,-72.89512022330203,66.62474632469193,0.3959578503470384
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,70.47184659093739,14.688027836312337,15.344493932539677,44.01164873870886,36.00129376049322,46.02168341362497,-74.35966964010707,67.89571525477864,0.5141822378435207
24.478176386490464,208.19004741111246,21.03523869147592,39.00911960205348,15.015924235145889,17.330168240136416,70.47184659093739,14.688027836312337,15.015924235145889,44.01164873870886,36.37439250752483,45.97018315738907,-75.74941947986866,69.16616192415724,0.5155990089387383
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,72.74474494213194,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,46.27571214920598,-77.08902143250849,70.40089068693588,0.5213428528909464
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,72.74474494213194,14.688027836312337,14.688027836312337,44.40249152679969,36.37439250752483,46.246069749011944,-78.39939502682344,71.61441884200207,0.5256530264497712
24.478176386490464,208.19004741111246,21.03523869147592,39.388832715329926,15.015924235145889,17.330168240136416,73.20263064633623,14.688027836312337,14.688027836312337,44.40249152679969,36.00129376049322,46.222244086246405,-79.69816249614685,72.81710821421525,0.5269236548037928
24.478176386490464,208.19004741111246,21.03523869147592,39.388832715329926,15.015924235145889,17.330168240136416,73.66162772360896,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,46.31692463294411,-80.95879311665321,73.98274961267676,0.5329226079751516
24.478176386490464,208.19004741111246,21.03523869147592,39.388832715329926,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,44.01164873870886,36.00129376049322,46.28893133351803,-82.2355549911093,75.13918539320161,0.534211029416732
24.478176386490464,209.03551859469985,21.03523869147592,39.388832715329926,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.01164873870886,36.00129376049322,46.39539719899138,-83.4776588096801,76.26839321516576,0.5430844899825465
24.478176386490464,209.03551859469985,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.01164873870886,36.37439250752483,46.495494647403724,-84.7126654666133,77.37147207350998,0.5495870792010357
24.478176386490464,209.03551859469985,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.505314771526365,-85.89789242302888,78.43357890109871,0.5510496533372018
24.478176386490464,208.19004741111246,21.03523869147592,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.40725614072387,-87.06202087614766,79.48575518711642,0.5599167444505763
24.478176386490464,207.347352815977,21.03523869147592,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.7942106440118,36.00129376049322,46.36150329833004,-88.20686484103652,80.53046979710466,0.561817206928748
24.478176386490464,207.347352815977,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.7942106440118,36.00129376049322,46.38611160397766,-89.3395505331848,81.55337127101035,0.5685355143656255
24.478176386490464,207.347352815977,21.37629120164107,40.15077916166118,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.40249152679969,36.00129376049322,46.38730188535171,-90.43541421855589,82.55097365322584,0.5696548660511277
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,72.28796657941304,14.688027836312337,15.015924235145889,44.7942106440118,36.00129376049322,46.30567156534786,-91.49932637566896,83.52059795041282,0.5744359014962463
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.40249152679969,35.62900963954683,46.38801657264389,-92.57300103052758,84.4814199239135,0.5951606398138379
24.478176386490464,207.347352815977,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.40249152679969,35.62900963954683,46.3246541069906,-93.5909287457915,85.42156258019465,0.5964313659959165
24.478176386490464,207.347352815977,21.37629120164107,40.15077916166118,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,44.01164873870886,36.00129376049322,46.311267486468644,-94.6167585648053,86.34122857218462,0.6165811662601148
24.478176386490464,207.347352815977,21.03523869147592,39.388832715329926,15.015924235145889,17.66350963544824,73.20263064633623,14.688027836312337,15.015924235145889,44.40249152679969,35.62900963954683,46.18153215420642,-95.62810850900486,87.25128243755364,0.6388106475859195
24.478176386490464,207.347352815977,21.03523869147592,39.388832715329926,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,44.40249152679969,35.62900963954683,46.20897063295731,-96.57644665721307,88.1340522963119,0.639683845913137
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.40249152679969,36.37439250752483,46.41036071241967,-97.62529742304987,89.00823518965903,0.7235914282325567
24.478176386490464,209.03551859469985,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,74.12174022512781,14.688027836312337,15.015924235145889,44.7942106440118,36.37439250752483,46.53024241077481,-98.52811128518199,89.85069423420052,0.7249689650353582
24.478176386490464,209.03551859469985,21.7180579579008,39.769384973608084,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.344493932539677,44.7942106440118,36.00129376049322,46.558372340919504,-99.42636792475516,90.6748742964422,0.730010864971248
24.478176386490464,209.03551859469985,21.7180579579008,39.769384973608084,15.015924235145889,17.330168240136416,73.66162772360896,14.688027836312337,15.015924235145889,44.7942106440118,36.37439250752483,46.53664880629208,-100.32246394974095,91.47857727192687,0.7310483083215377
24.478176386490464,208.19004741111246,21.7180579579008,39.769384973608084,15.015924235145889,17.330168240136416,73.20263064633623,14.688027836312337,15.015924235145889,45.18680904094829,36.00129376049322,46.427757794160186,-101.19822525871446,92.26192596527454,0.7357675079898978
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,73.20263064633623,14.688027836312337,15.015924235145889,44.7942106440118,36.00129376049322,46.38526489665883,-102.05005523798425,93.03377701581911,0.7452130785934795
24.478176386490464,209.03551859469985,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,45.18680904094829,36.00129376049322,46.523146043350096,-102.88851384070179,93.80477257117396,0.7467177531118608
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,73.20263064633623,14.688027836312337,15.015924235145889,45.18680904094829,36.00129376049322,46.4259304505027,-103.70763445574225,94.54374697862598,0.7518218840970334
24.478176386490464,208.19004741111246,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,45.18680904094829,36.00129376049322,46.456078907538135,-104.50511157242688,95.28043330410333,0.7527258281270963
24.478176386490464,207.347352815977,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,45.18680904094829,35.62900963954683,46.32563036442775,-105.37681202690977,95.98966712804987,0.8411915867055643
24.478176386490464,207.347352815977,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,73.66162772360896,14.688027836312337,15.015924235145889,45.18680904094829,35.62900963954683,46.31475965250189,-106.13232677750764,96.68543137780343,0.8495829058639873
24.478176386490464,206.50742115394027,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,73.20263064633623,14.688027836312337,15.015924235145889,45.18680904094829,35.62900963954683,46.20560969823227,-106.87771465572118,97.37787948774017,0.8503411927842
24.478176386490464,207.347352815977,21.37629120164107,39.00911960205348,15.015924235145889,17.66350963544824,72.74474494213194,14.688027836312337,15.015924235145889,45.18680904094829,35.62900963954683,46.1967082724228,-107.60180981377621,98.03991558037887,0.8539775492835588
24.478176386490464,206.50742115394027,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,72.28796657941304,14.688027836312337,15.015924235145889,44.7942106440118,35.62900963954683,46.086833544570716,-108.30795752386094,98.69209562052318,0.854673291825156
24.478176386490464,205.67023885904615,21.37629120164107,39.00911960205348,15.015924235145889,17.66350963544824,72.74474494213194,14.688027836312337,15.015924235145889,45.18680904094829,35.257537479605766,46.016094749878356,-109.01943773159942,99.3432953600972,0.8614721610091113
24.478176386490464,205.67023885904615,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,72.28796657941304,14.688027836312337,15.015924235145889,45.18680904094829,35.62900963954683,46.06321432255052,-109.70461661730457,99.9715712800084,0.8623873281551679
24.478176386490464,205.67023885904615,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,72.28796657941304,14.688027836312337,15.015924235145889,44.7942106440118,35.62900963954683,46.034424420528495,-110.38848487720927,100.5994970489612,0.8664302888244161
24.478176386490464,205.67023885904615,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,71.37771584936281,14.688027836312337,15.015924235145889,44.7942106440118,35.62900963954683,45.95617103452247,-111.14176686593443,101.21101393952229,0.9263497988577105
24.478176386490464,206.50742115394027,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,15.015924235145889,45.18680904094829,36.00129376049322,46.04859741745614,-111.80009064952507,101.81327358754251,0.9270070099867025
24.478176386490464,205.67023885904615,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,15.015924235145889,45.580289681473396,36.00129376049322,45.959833340370714,-112.43526695798616,102.39867734487684,0.9322143446652942
24.478176386490464,206.50742115394027,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,71.37771584936281,14.688027836312337,15.015924235145889,45.18680904094829,35.62900963954683,46.023956272473555,-113.07577957399634,102.98121731932324,0.9332299873847085
24.478176386490464,206.50742115394027,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,15.015924235145889,44.7942106440118,35.62900963954683,45.95879328927199,-113.69571883003556,103.55133661788581,0.9371481524314587
24.478176386490464,205.67023885904615,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,70.47184659093739,14.688027836312337,15.015924235145889,45.18680904094829,36.00129376049322,45.94135167037408,-114.30970815931862,104.10648163938568,0.9428735781662334
24.478176386490464,206.50742115394027,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.18680904094829,35.62900963954683,45.989014093795454,-114.8942206737242,104.64580056162886,0.9435761468610688
24.478176386490464,206.50742115394027,21.37629120164107,40.15077916166118,15.015924235145889,17.66350963544824,70.47184659093739,14.688027836312337,14.688027836312337,44.01164873870886,35.62900963954683,45.8891397091617,-115.47020055714296,105.1737022830519,0.9471801619493322
24.478176386490464,206.50742115394027,21.7180579579008,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,44.7942106440118,35.62900963954683,45.980427126971364,-116.02691683355727,105.6957853705468,0.9479083919670743
24.478176386490464,207.347352815977,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.18680904094829,34.88687462720272,45.9687074144631,-116.56644060776586,106.21111470969774,0.9532354056380175
24.478176386490464,207.347352815977,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,44.7942106440118,35.62900963954683,45.99685882303805,-117.14604288991794,106.73532401838243,1.03190576838719
24.478176386490464,206.50742115394027,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.18680904094829,36.00129376049322,45.992950678406466,-117.67849532494867,107.2267625688337,1.0329405773832594
24.478176386490464,206.50742115394027,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.18680904094829,36.00129376049322,46.02110556270882,-118.1950785990857,107.69529847813276,1.0358772091465138
24.478176386490464,206.50742115394027,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,35.62900963954683,46.0252181796989,-118.70923495149663,108.17461362585269,1.036826968491532
24.478176386490464,207.347352815977,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.12981100486488,-119.21822636931316,108.63223323267762,1.0421145357321233
24.478176386490464,207.347352815977,21.7180579579008,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.16700763665036,-119.71596576489111,109.07119576904466,1.0473619028484544
24.478176386490464,207.347352815977,22.060541206312013,39.769384973608084,15.015924235145889,17.66350963544824,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.19864762666675,-120.1985801998899,109.51715861180125,1.0485206820073014
24.478176386490464,207.347352815977,21.7180579579008,40.15077916166118,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.17674842119562,-120.66872801526647,109.93574040120144,1.0521020178612857
24.478176386490464,207.347352815977,21.7180579579008,40.15077916166118,15.015924235145889,17.330168240136416,70.02054513947424,14.688027836312337,14.36080266859206,45.580289681473396,36.00129376049322,46.07234719207106,-121.12860029618349,110.35901644309594,1.0530069644287336
24.478176386490464,207.347352815977,21.7180579579008,39.769384973608084,15.015924235145889,17.330168240136416,70.47184659093739,14.688027836312337,14.36080266859206,45.580289681473396,36.00129376049322,46.06947269492818,-121.58549028124314,110.77995660004365,1.063208550038228
24.478176386490464,207.347352815977,21.7180579579008,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.10248830635646,-122.13064279061474,111.21400978353363,1.1259305402886772
24.478176386490464,207.347352815977,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,35.62900963954683,46.045735367541646,-122.55222771141973,111.60415115228963,1.1268015439128143
24.478176386490464,207.347352815977,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,35.62900963954683,46.04100595597374,-122.95503067588197,111.97808020316468,1.1287382915147384
24.478176386490464,207.347352815977,21.7180579579008,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.10011607811026,-123.3484375371525,112.35405465152904,1.1295231314215037
24.478176386490464,207.347352815977,21.7180579579008,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.18680904094829,36.7483085573977,46.13450310131992,-123.78361565988504,112.73452923568242,1.1968181170689236
24.478176386490464,207.347352815977,21.7180579579008,39.769384973608084,15.015924235145889,17.330168240136416,70.47184659093739,14.688027836312337,14.688027836312337,45.18680904094829,36.7483085573977,46.131382297707226,-124.17274818621198,113.11533941013842,1.2016308492413
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.330168240136416,70.92423551577757,14.688027836312337,14.688027836312337,45.18680904094829,36.00129376049322,46.11660137311727,-124.5482702995268,113.47057938419782,1.2021119626168981
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,70.47184659093739,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.13823905531783,-124.91062830053137,113.8203529418414,1.2065718503325944
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,69.57032724491738,14.688027836312337,14.688027836312337,45.580289681473396,35.62900963954683,46.03389190658735,-125.2681104890886,114.15848022563662,1.2071810883529308
24.478176386490464,208.19004741111246,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,69.57032724491738,14.688027836312337,14.688027836312337,45.580289681473396,35.62900963954683,46.05367687388145,-125.63326048285947,114.50589560157768,1.2099640289190157
24.478176386490464,209.03551859469985,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,69.57032724491738,14.688027836312337,14.688027836312337,45.18680904094829,36.00129376049322,46.095534613468374,-125.98949132324407,114.84339454949372,1.2154903462970525
24.478176386490464,208.19004741111246,21.37629120164107,39.00911960205348,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.688027836312337,45.18680904094829,35.62900963954683,45.92847220400498,-126.33490750873489,115.1762248289318,1.2160085444413975
24.478176386490464,208.19004741111246,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.688027836312337,45.580289681473396,36.00129376049322,46.01000682611203,-126.67648752149813,115.4988217244743,1.219587357630256
24.478176386490464,209.03551859469985,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.688027836312337,45.18680904094829,36.00129376049322,46.08294781956446,-127.0041579888636,115.80820160351476,1.2200555890643865
24.478176386490464,209.03551859469985,21.7180579579008,39.388832715329926,15.015924235145889,17.330168240136416,68.67312655444714,14.688027836312337,14.688027836312337,45.580289681473396,35.62900963954683,46.025675624779986,-127.3333231502969,116.11234825768099,1.2227356671194989
24.478176386490464,209.03551859469985,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,68.67312655444714,14.688027836312337,14.688027836312337,45.580289681473396,36.37439250752483,46.11079663048877,-127.66472298966232,116.41666979233646,1.2280011094799475
24.478176386490464,209.8837801122264,21.7180579579008,39.388832715329926,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.688027836312337,45.580289681473396,36.37439250752483,46.22591704535279,-127.98886579744799,116.71734284887248,1.2289364416835868
24.478176386490464,209.03551859469985,22.060541206312013,40.15077916166118,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.688027836312337,45.580289681473396,36.37439250752483,46.25685776135945,-128.31411697917312,117.01736237459917,1.2347713426342444
24.478176386490464,209.03551859469985,21.37629120164107,39.769384973608084,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.36080266859206,45.18680904094829,36.7483085573977,46.14173332510196,-128.6245468677328,117.29977257283306,1.235235887410986
24.478176386490464,209.03551859469985,21.7180579579008,39.769384973608084,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.36080266859206,45.580289681473396,36.7483085573977,46.19341023847924,-128.9534914440414,117.59027673735507,1.24468987924998
24.478176386490464,209.03551859469985,21.37629120164107,39.388832715329926,15.015924235145889,17.66350963544824,69.12118900958005,14.688027836312337,14.688027836312337,45.580289681473396,36.37439250752483,46.133632489869804,-129.25014176563624,117.8588733428316,1.2453934529282662
